transaction_id,field_changed,old_value,new_value,changed_at,user_id,is_ai,comment,transaction_type,change_id
5c6fe1b7-f88f-457f-a717-2deee38aa9d1,amount,123,73,2025-04-27 12:28:18,4341f070-ab94-45cf-8fde-ac99f6c3009b,0,Adjustment by auditor,sale,b5beab0c-04ef-4418-8219-a9a0ed515930
21ad626d-4daf-4c3c-aee5-7f6266d58a29,category,cup,meeting,2025-06-15 02:39:14,ccb9f194-6074-4414-8bbd-445a7dc7362f,1,AI identified anomaly,sale,a3bbf9d2-0c81-4742-9e46-d8b6fb1a8541
5aaac8cf-41ad-4d12-bda2-69a7f2de4140,description,physical,law,2025-06-14 12:46:16,29da8900-6651-4bab-9bbd-6920b020b92d,1,Adjustment by auditor,adjustment,4cadafbf-050d-471a-81c0-fbc44d353542
54ca3dfa-be26-4125-8614-409719bbd3e3,amount,284,243,2025-04-21 18:31:21,4c4b50d6-0f13-4164-b039-a230077e8b3b,1,Auto correction,sale,7ed6935f-ff1e-4aaf-a423-e6213e87e910
00988a8d-97d9-492c-9a24-16d560ee65b9,category,interesting,owner,2025-04-21 05:03:10,b977f756-581d-45bd-8c33-ad1f0d98cba4,1,Auto correction,correction,dd29209c-1cbe-4355-adda-35a1e87e6d9b
4ae8a783-37db-43c7-ab5d-a0e688473d64,description,fire,fire,2025-06-18 22:02:37,ba484503-a64b-4a4f-bd83-96222e160943,1,Review needed,adjustment,6919eb17-1410-402c-a43e-8c774c0cf1a6
c65ae52c-8296-4cdf-9786-01fb222f1cb0,amount,596,604,2025-04-28 10:33:32,d50a8a2c-08a3-4000-9361-de50ef82a8dd,1,Auto correction,correction,974584b5-e369-4824-9ab6-ef0ce9202f8c
5fe65c7c-0292-4bea-ac64-5a17fd3544ec,amount,375,418,2025-05-16 00:07:48,80f9c3e0-7670-4abf-88cc-532f0914e4a0,0,AI identified anomaly,correction,005c8250-0918-4c11-986c-3d2e8dfd0e22
e5db2e18-20fb-4ada-9aab-cfd162834bd4,status,least,move,2025-05-08 01:17:58,5c0aec30-affb-487c-a400-5613315a0ac6,1,AI identified anomaly,correction,23c962df-b38a-4eb4-b981-3d47a8da1699
3c6b1c6c-30aa-4c99-affc-4ebed451f5be,currency,indicate,much,2025-07-07 22:58:52,4d56f8d1-af69-40e0-8485-434e1da0de5b,0,AI identified anomaly,adjustment,1511c680-a80a-402b-b26d-343a9445efda
d58af80b-69a0-4916-a3ee-dc4b2aeea30f,status,yes,when,2025-05-08 22:09:11,cbba652c-735c-4d0f-ac46-69425774c1bd,1,Review needed,adjustment,3258c0da-7436-449b-92b0-fff11e821e20
b3412ce3-6688-4925-ac6d-1c7fbf33fc19,currency,blue,thus,2025-05-08 10:01:00,536cb710-5d0f-4273-ae93-bef8993a8c38,1,Adjustment by auditor,refund,6a17b7ce-6901-4924-b94a-411be13346a7
dc6c0aa9-fa87-4043-b62a-0e4539665100,currency,true,pull,2025-04-25 18:48:48,b6e236a8-1498-4ff3-87e7-6523fb222f8c,0,Manual fix,adjustment,11c5d7c5-69ff-4529-8f38-9d1260a16cd5
4875d37a-7883-4e8e-8b05-7e35547abde8,status,past,treat,2025-06-12 20:12:57,4980c822-5ce6-4c4d-9846-50a6a187c4ca,1,Manual fix,sale,87d39f54-635c-43d0-aad8-7bb778b9c2ab
803b292d-3c90-460e-ad0f-56c7a774c2e2,currency,recently,type,2025-07-10 15:52:50,0a177b46-f4f4-4291-96bd-e88fe81c7742,1,Validated by user,correction,c3399797-1926-4a0f-ba6e-103615165d7e
ad57eea5-5a75-4554-be7e-f247397a2a6d,description,interesting,top,2025-06-09 15:26:20,9e9cece6-c970-47fc-acd7-a0a6a37e7063,0,Review needed,correction,76d055c8-6445-4920-931e-4e05d10f5c82
895a2726-7b50-4236-9984-99bab529cf65,amount,250,298,2025-06-14 08:35:44,f68dd8f4-ca3c-4ea3-90e7-a24cb0d20f72,0,Auto correction,correction,2818ba5e-a807-453d-bf9b-7f4e9cd80541
a0a8d018-dafa-4ea4-9429-c89a98c5877f,status,spring,although,2025-05-27 18:06:34,1c504345-462e-4d87-909a-2c6aa9feea5b,0,Validated by user,refund,e1a2bb5b-0667-4a0e-a0ee-6006969de586
cc9f2f48-d985-4fdb-8b44-b3ba5b65f742,description,knowledge,side,2025-05-02 22:40:43,30424d3d-58ab-4d33-8741-5c09c7cdaa32,0,Review needed,sale,9d4c8823-8399-4561-b925-9edc89ff8dd2
db0bb34f-8cfa-42c2-ba7e-2d887f9e434d,description,continue,old,2025-06-18 19:46:36,32664290-5493-4c15-9eb1-c614d5de57ec,1,Validated by user,correction,5ea7f31c-3dcc-487c-aff4-c9d488061cbc
e12fd2f1-6dbd-4580-b6ed-586511cd1a0c,currency,teach,usually,2025-07-08 20:53:38,f3b1db12-6108-487a-9762-d8ee11ec2e2d,0,Validated by user,refund,6132757f-cff6-4913-81cc-cc3dc7896109
fa84eeb3-4fcd-4c28-9bbd-c9ba85e980ac,amount,162,124,2025-04-21 10:31:18,2a8337f6-4b95-4ad0-93c6-cf84ec419ec7,1,Manual fix,adjustment,bc462976-0fae-4f57-be69-25f1d1954b89
c916aa18-90e9-4fe3-b9a3-53025393f981,amount,207,181,2025-06-30 21:07:37,9b416bab-4df3-4601-a150-f3de4c6dd003,0,AI identified anomaly,sale,26de4a23-f287-48a7-9edc-f2c12a4392fb
d6b93261-c548-4198-89dc-e215f45ea1d0,currency,professional,example,2025-04-16 14:00:29,84638574-556f-4838-bd3b-c4701b86d21f,1,Adjustment by auditor,adjustment,f5709b29-7798-4879-b8ba-4ecb672229f1
7dfb1143-9ece-4c86-b4b5-7ca7cd2ea523,description,tax,bad,2025-05-12 16:39:57,93e1ea83-6ab9-449d-ab01-17c1fb3793c1,1,Manual fix,refund,ced6c806-1e19-4930-ade1-a243f9f8104d
b4366094-6ce8-4857-8416-6553151dc180,status,success,if,2025-06-22 13:21:49,2d018a69-109b-458f-8bb6-c62e7ff4c97d,1,Manual fix,adjustment,3a438b41-e49b-4c51-9fd9-909a758a2fb9
9dba4df3-9958-45ad-b009-2c9180dc4e18,amount,891,877,2025-06-21 10:40:37,cafe5bec-506c-4e5a-a50d-3d3ca41ae83a,1,Adjustment by auditor,correction,1adfa6ea-a278-463e-abdb-99b302c291ee
3cfb1fa6-5d69-4955-940b-c1639fafdd49,category,need,resource,2025-05-29 19:00:07,9b2b15ad-9926-44b1-b064-fc27a75aa80e,1,Adjustment by auditor,correction,7ac01c80-51fa-416d-8cb0-a7f84b44953a
cd8fe8eb-17d6-4355-b84e-03cecfca43d8,currency,test,garden,2025-04-21 07:17:31,742e0558-d014-4008-a6dc-0b1b6c49f03a,0,Review needed,correction,66fe7ea8-69e1-4cb0-a3dc-68b1d62cf31f
c69ef442-3bec-4ad6-9820-4d0b90d0a2b6,category,thing,lay,2025-05-29 15:56:21,f6a5d361-89c2-48f0-ad28-d9a82676bb4a,0,AI identified anomaly,correction,5c6a3d07-c8fb-42f2-81d2-a752b6c6de90
e5f4ad01-e53a-46c5-82ef-6db4094ffbde,status,very,just,2025-06-19 17:06:06,b5a19d23-05ba-4398-9a33-f08870908a7f,1,Validated by user,correction,a6b57ae5-cfbd-4bf0-8865-306304cbd9e7
1f2a636a-d584-4471-ac66-80481a6b4003,category,true,number,2025-05-17 20:15:30,6b4f166d-0bc6-44d7-ab08-9cb977ca4f37,1,Adjustment by auditor,adjustment,3f1b83d3-ddb2-42ec-85c5-43aa3c906926
16747bfb-ed98-46db-b12f-869d5f806086,description,would,yourself,2025-06-06 04:31:45,8d097e65-4d7d-40a9-a3ed-a39bc6705611,1,Manual fix,correction,d702e5b0-9e66-4a6b-89bc-6656d9f3a329
fe86df11-500f-43ad-85fc-7f70807764f2,description,treatment,treatment,2025-04-17 09:09:41,60240cfd-3e2f-4e06-b907-a1be36088b5a,0,Manual fix,correction,8c679be6-aa3c-4c46-bad1-269518f5486f
2b03bf65-2505-4efb-bc19-07b00238447c,status,doctor,fill,2025-04-13 15:38:21,5b6e8b97-1252-4026-987e-e03321cb240e,1,Validated by user,adjustment,ec722220-b372-4fca-a6a6-90d98b0d4fd1
9c478152-cbbb-4d68-856b-d97fe03d88ac,description,region,everybody,2025-06-07 17:04:47,72bc27ba-8509-435a-af2a-fddf68969f21,1,Validated by user,correction,8dd89a59-041b-4dc5-96ed-1756691c7f40
a9f79894-a5d9-4572-b7de-2298af7ff932,currency,modern,information,2025-05-29 08:06:05,da0db73c-d3a7-47fa-87cf-a2fb680a04e2,1,Auto correction,correction,f886be49-bbce-4d36-b56d-c1ec1aaacd73
233bb94c-55f9-46bb-8ce3-8bb2a851e61b,status,current,particularly,2025-05-02 07:39:17,0df9aede-c7e4-434e-91c3-26bf708248c2,1,Validated by user,adjustment,fc93c67d-5d43-4f6c-a165-de71c52a4bd5
cc0109ee-3a9d-47c2-ac18-cf87c99d6b0a,amount,414,441,2025-04-15 11:16:27,c12e9dc5-86dd-484c-853e-af7782140225,0,Validated by user,refund,75edbac0-a576-40af-ac2e-90be603c34d2
65c74824-925d-4385-a82a-149304d1ce32,status,former,history,2025-06-23 15:29:07,1f0b75c9-63a1-4527-8c83-1e0742fa08ff,0,Adjustment by auditor,sale,782cc9e4-2e25-4af4-a698-3ecec1c76994
b1f3dffa-dd1b-4c51-9f46-eea508bceb9d,status,oil,friend,2025-05-05 14:19:59,b4adbf26-0e40-40ee-b807-b7fe84e4333c,0,Manual fix,sale,c069fba3-8a71-4df0-a1a4-a793a52b06e9
ae92a58c-598e-4820-8dd1-f188f7fd9361,currency,Congress,future,2025-04-28 14:51:33,18a77b2c-ae37-4213-87f6-28bf1864e7ef,1,Validated by user,sale,69ce8a41-f487-4c04-a29b-8403d8075284
7d9c9e72-89ab-46d0-9d72-35d113733f6c,status,fall,course,2025-06-19 11:10:20,2b915885-83d9-4b6f-b1de-a8cae3c29411,0,Auto correction,sale,9a17f939-349d-4a46-85cb-296ad47c641c
7edacd60-50ce-4f82-9656-7f7bc245dfd7,amount,226,196,2025-06-25 20:47:07,5d19fe7e-89fd-4548-9ce6-265e317068c7,0,Adjustment by auditor,correction,0943c78e-507e-4a36-a703-c39800a66388
e5306bc1-05d1-4072-b851-164788e1d34b,status,me,budget,2025-07-09 06:21:53,e22cbd18-6d11-4c62-953a-e945862d3344,0,Adjustment by auditor,adjustment,03fd2559-9db0-4067-98f4-7480c80aa91c
463701e8-2e1b-4970-9c4c-6f85b8118771,status,for,brother,2025-07-04 01:55:43,f748199d-1e69-4987-968a-be00f909b315,1,Adjustment by auditor,sale,2508217f-ae0f-4cee-9be1-2a3f2a09022e
6c4e8cf6-59fb-4a59-9b78-c0656650bc84,category,wife,soldier,2025-06-04 07:16:36,a4544ef4-8146-40b3-b268-693ef5a43f9e,0,Manual fix,adjustment,9f6b9a3c-6448-43bb-afb3-094c612dec01
a9e00f9d-9a70-45f2-9fdc-1ef24063f290,category,better,around,2025-07-08 18:18:31,7a2146e1-3717-483c-b684-84a0ef3fd869,1,Adjustment by auditor,adjustment,d89b9181-31fb-4330-9937-11f9ba7edf35
ae7680ea-25a4-4888-a711-0ac9137c9a18,currency,base,example,2025-06-13 17:08:07,bb18d1ca-1bb5-4c57-96ac-9dc5a69fc469,0,Auto correction,adjustment,fb07cb46-0662-492e-81d4-4ba51b7ced14
e8217ef1-4762-4f03-8e38-37c36dc22c3e,currency,decide,here,2025-04-28 17:30:23,fa288fdb-3c81-4d17-9e57-05d2b88509a3,0,Validated by user,correction,c0937d7f-96e5-456f-95cf-13e80e90d098
4fb8cdf8-a652-4c23-b008-85262883c0b1,description,two,middle,2025-06-28 00:46:32,377ef510-4920-4ab2-9fc9-52cd13947ac2,1,Manual fix,refund,4db4c116-b095-4139-9100-2298f6d54b23
cd18cdb2-4dd8-4dfb-832c-a5d03d7d783a,amount,132,166,2025-07-06 23:30:24,3890dfbb-4179-43f7-b811-efbf182a21d7,1,Adjustment by auditor,sale,7fc3ecf5-3da7-4b70-a780-03c363f6ef6b
a53287f4-4b5c-4eed-970b-e448a061cd8a,description,matter,deep,2025-05-02 16:12:18,5ee72367-466d-4c01-a38b-793d5f055365,1,AI identified anomaly,adjustment,9060beb9-b306-4f25-9096-0d84f86581d9
31b7499d-af07-4ce6-b12f-1005eeb1b217,category,red,long,2025-05-18 21:02:44,9e7af26b-5e14-4d03-928c-257e006225af,1,Review needed,correction,eb6bcdc3-c929-44cf-81ff-1743ebce37e0
9e4c9e39-69c0-4054-96ca-13f2dba13649,status,assume,fight,2025-05-15 00:21:29,6f7d9785-801b-4698-965c-de3573a5035a,1,AI identified anomaly,correction,aa5495c2-683a-4e6f-944f-abaa450ef442
0c212db6-da32-4a23-8a14-30e8e50d16dc,category,local,change,2025-07-10 10:45:06,d8ef8fb2-02da-4d2b-9cd9-d636b54dfcaa,1,Validated by user,refund,407dfe8f-4e84-4534-8e31-4183a6fb7104
940fd0e0-7ebe-4c4b-9e71-de778251fdd4,description,myself,debate,2025-06-06 18:05:08,1f61e415-5be0-4819-8700-a4f04564091f,1,Auto correction,sale,7ea43ca6-5b0f-4ce2-a766-7ad5c5df4d9d
7ab876d6-0039-483a-b294-9d71c9e2b3f9,currency,dark,know,2025-07-02 15:40:01,7ba843aa-1cac-4de8-bf54-b43128c34550,0,Manual fix,refund,92265050-57ca-4cc4-a1cb-fac5b175137d
9b981dc7-e4aa-4507-b56b-5b1f1120e3d1,amount,255,252,2025-06-14 07:25:48,e18d0182-2027-423e-a761-822507db7155,1,Validated by user,sale,a47e28c1-3448-4b1c-8618-a7f7ce76513c
7cb2b32e-c774-442a-8056-38f097b8e752,description,window,manage,2025-04-22 19:39:56,d6dd9e81-3196-4d2a-b57f-4cbfa5b4f74b,0,Auto correction,correction,69933fea-22d2-404f-acfe-9f156c2c201b
1dd0432e-4b04-4a33-88e9-bb1a119fa22e,currency,every,total,2025-05-21 20:25:58,3c7890aa-3b13-4748-9618-a344055c872a,0,Auto correction,correction,d1367d87-fa9f-41c7-8315-eeb8d61a55a8
ba541f6b-fad9-4485-805e-7945ab468e1d,status,Democrat,skin,2025-06-13 03:57:57,fbf569e5-5241-4494-9d60-6a5ed080e750,0,Review needed,refund,21ec6e03-b612-45a8-b38f-50c650ed26b8
c9239509-7bff-4001-9764-4843b76603e2,amount,620,571,2025-04-22 20:46:28,d0714f81-59b8-4da7-a6f7-f7b2099835d7,0,Manual fix,sale,4e557489-200a-4072-a519-201ab5e9b1e4
6a63059b-73a1-4889-98ed-1e5de31548fa,description,even,expect,2025-05-25 00:34:59,59681136-fdce-40a6-a344-564cd4720baf,1,Adjustment by auditor,correction,de9e5d21-5afe-4016-b03f-9332f6a2f1af
93029900-4484-42c0-9217-8129851a33ad,description,agreement,read,2025-05-30 16:09:07,aae16c20-0bce-4c2f-b270-5d868efb4284,0,AI identified anomaly,adjustment,a7f60968-873c-4aed-8b75-9e91e89bfce1
49515998-1e3e-4b17-894f-a706a6760e94,status,be,represent,2025-06-25 04:59:24,9675ae1d-b736-4613-8519-4b32241cea88,0,Manual fix,correction,a47fa522-fc4f-4a11-b916-d984e197cd29
c0074c72-090d-49b4-a60d-5d6fd654c5c0,description,at,benefit,2025-06-03 23:17:29,60b7f497-e3af-4669-b366-3fef7b9bf1c1,1,Validated by user,correction,4c4255b6-bc75-4f7c-81e9-f46abc7dbb26
e8bc9cce-84f7-42e7-8b08-ccc422601fc4,category,soon,consider,2025-06-01 18:12:26,b9bd6e51-541a-4528-a68f-c6db4404d78b,1,Manual fix,adjustment,0393418b-78a0-4898-aee3-db705a14cc24
843d7c3e-6616-47e9-89f5-2f11786de1f0,description,a,sign,2025-04-18 13:33:36,618c7b1a-1d83-465b-b02f-e5b1e2483488,1,Adjustment by auditor,correction,151f011d-2fd0-4ac0-a0e8-964106af5a8d
fa1ef69c-fa45-4afa-aeef-1a38852ccdb5,description,modern,radio,2025-05-07 17:31:34,32617682-8dc0-439e-97af-5c0510018831,1,Manual fix,sale,38de1c9c-da76-4a6f-a4b3-50b5a3dc6f3a
c7ab5ec1-ea1d-459e-8e6e-27469a04dcdf,status,special,than,2025-06-08 03:51:56,26d90b7e-7369-4d12-989b-52dd6ae24253,1,Review needed,sale,d51bc4ad-4e3b-4f84-8f02-0872843657c5
0255783f-949c-48be-a002-95d45fcadc3e,description,type,exist,2025-05-24 20:32:18,05a7c20f-83a6-477d-aae2-8bb25b92f6c3,1,Review needed,refund,07803274-2341-4922-b664-46efccd616fc
e8f05df1-d4af-4693-8433-1327e0a83f2a,currency,choice,himself,2025-06-25 13:16:46,2a5916da-ea7f-4446-93f9-dc4d8d591a29,0,AI identified anomaly,refund,b53463f9-3db0-4678-ab98-e39c32f4e8e5
174b73c4-5a04-4da6-a623-ecdd9f6162b3,amount,705,733,2025-04-21 19:37:53,5cfa2fdd-837f-42c6-b2e6-8ab888bb2608,1,Review needed,adjustment,2d10dc3a-f0e7-46a7-8990-49f115bcf56f
ac16b327-aba8-43f3-b51e-f2ac111fe972,currency,meeting,front,2025-05-02 04:42:03,e5cb4c78-0b57-41b5-a078-189dacf4aec3,1,Adjustment by auditor,correction,50ba1099-7dc3-4f6c-a203-b2ac936039f0
2fb125c4-fd70-4656-aa19-fe26bf0cca1c,status,fear,health,2025-04-17 08:50:15,c12a01de-7244-47f9-8983-9919ba0bd2b1,0,Manual fix,sale,501aa0c0-e870-431f-9f08-1c70d8404499
4567dfa0-85f2-4275-837e-11507ef9cca0,currency,raise,art,2025-06-20 06:39:58,71b8761d-d910-4969-af3f-7aa678701c9f,0,AI identified anomaly,adjustment,40123599-4fe2-4f8f-875f-652242886bbe
0ec87a96-6631-49a0-a20e-ca4ae1843595,currency,upon,draw,2025-05-02 23:53:18,a6b401e7-9e7c-4b99-b18f-0cf4db3ecd39,1,Auto correction,correction,687be363-a4fb-48c5-a333-d1e1abb954d6
56d01704-18e1-4e95-9fb4-5fbc566c10f3,status,do,which,2025-06-16 09:28:46,2c7af2f9-b011-4c6c-8cab-56c8ba3b5a67,1,Auto correction,adjustment,eb5d028a-8924-48f6-af2c-e285e5a8eed5
634e2d4d-45a1-4d97-a42b-2d4c30f0a600,currency,prevent,until,2025-07-02 08:42:27,b443b1bf-1c59-4643-bbcb-700df2f74c86,0,Validated by user,sale,6e41e0e5-0637-461a-9f8a-1f3368580845
4d4a43fa-099a-489c-b218-882e8750c20d,amount,625,625,2025-07-10 11:29:55,6ed0f888-586e-4848-a5a3-2ec5a1a8baac,0,Validated by user,refund,97aafbc9-e8e8-4796-85ce-27cc7d6e5a5f
7683e9be-77ab-4292-b4fe-bf792a6b8f98,description,Mrs,author,2025-04-25 22:13:17,1a5649e0-e559-487f-be76-d6fd1878e36b,1,Manual fix,refund,597ec7ce-16d7-4da9-bef4-967fa25e8daf
c2dac908-680a-40f5-bd54-9e5fb97dadec,currency,forward,small,2025-06-02 06:15:48,1291d727-9ef0-4696-bf1e-8ee7f02b258b,0,Auto correction,sale,4c1d9c44-dfc6-43a2-a8e1-008ffbe9fcf8
abe901bd-e176-437a-b2ce-becf85eb232e,description,see,by,2025-05-03 08:25:30,20b54f3c-40eb-46c3-b0fa-016eeb3d6e88,0,Review needed,adjustment,7ab4ca59-aa4a-46ab-a2d4-9f1ef79b4b3e
d70913c7-9393-4fcc-98f7-49677a505d28,status,oil,game,2025-06-10 12:48:05,5f00dafe-6f8d-4fc8-b965-0ff24bf87833,1,Manual fix,sale,cf6300c4-6c7c-4df0-abe2-d88613bc9995
e5c00355-6e1a-4904-905d-314c0ae4bc04,currency,go,wear,2025-06-17 09:04:39,391b240a-9108-47e9-8ade-30acdafae559,1,Adjustment by auditor,sale,bd2b8dc2-b10f-4e34-a0c9-2b4eecbae38c
d613a87f-1567-4057-bb60-be9066cbd55f,description,public,authority,2025-07-08 16:46:01,d91b6ed6-389a-4096-aa47-c8e10431467c,1,Adjustment by auditor,sale,1cfd33a3-3b7e-4b73-8408-8c96d787531b
0a4aa663-5b57-4bb7-a7de-9df3943701a8,description,reach,situation,2025-04-15 18:38:43,3b680be2-064c-42b4-84bf-35d60d2901d0,1,Manual fix,correction,67ed21fc-aeda-4448-9a7d-855bbb793b76
edfea93e-c966-4a78-89c0-e759d9b710b1,currency,shake,town,2025-05-18 15:20:15,e87504e2-a676-4956-bc58-8439f141f760,1,Adjustment by auditor,sale,a5a9b5ef-7c89-4235-b640-e9105fb834bb
8ddf7644-7f78-4389-9e19-7a0bf40241f7,description,yes,cover,2025-07-10 15:19:08,6f02a1fb-056a-49ca-8ddf-67fd6163440b,0,AI identified anomaly,adjustment,5e1ad2de-2cfe-40ad-8b76-8fc7ca05a6bf
f1e909fa-da9a-4709-a558-2db813502db9,currency,spend,single,2025-07-04 14:21:12,a0d1a04b-210e-431f-9cd0-262bae0dd7ef,1,Auto correction,correction,990e7d5c-4726-4d00-94a9-6a148e6e7af9
d810348f-c754-402c-a7d3-34cbc291f308,description,stock,discuss,2025-05-16 18:15:37,f5788ffa-7a3f-4822-a54b-8a3ee3da5fa2,1,Validated by user,adjustment,c4d18b12-77d3-4e56-856c-4f78b2958252
4a6f052a-b01f-41bb-a672-776c0c9d6064,currency,response,identify,2025-04-30 20:44:29,5d881a34-fc23-4b6f-87bd-2b3c07476180,0,Auto correction,adjustment,663a646b-c721-435f-a07e-edf4604f7356
c9dcc1be-5dac-46b5-a2a5-7d7dc2ffc416,status,professional,success,2025-07-09 20:33:33,d82c3d83-e135-4a10-958d-2bc6d6c98310,1,Auto correction,adjustment,766b7d12-c52c-4e59-87a6-ef573bdc0b44
b6ea0051-e1ba-4977-a9c1-0e54e5ca94de,amount,461,444,2025-05-28 07:45:03,f8172a17-e8d4-4462-85c0-ec6890be43ed,1,Validated by user,adjustment,50d69cde-1cbd-43d3-9cf9-b1f08bea8af7
ee8d3531-531d-4a29-9a0b-2b5ac428dc73,status,article,decision,2025-05-13 18:02:26,00dee009-4cfa-4d96-8970-129889e5b7de,1,Validated by user,sale,e17d1c63-7d15-4088-973b-3b3fb37c9018
20815e4e-2609-45d1-a8cb-1205e030950c,description,great,role,2025-07-07 00:18:18,52675f03-2d6c-4090-be9d-c576a914876c,1,Manual fix,correction,55ecebcf-0346-4d79-b27c-f19aae9d0896
9a4fdb0b-7b30-4532-a7de-a85958628dcd,amount,124,92,2025-07-09 15:27:52,32ce78fb-cefd-4b91-b7d7-4f2fb5d4e175,0,Validated by user,adjustment,1ebbfdec-2294-414c-8e60-17715b10520c
7edb5c7f-2ba6-44bb-88e0-7564d5f53603,category,over,though,2025-05-09 18:41:07,217bc83c-2239-4810-a5e6-f6cba9f09ceb,0,Manual fix,sale,f1489cce-3c15-4f63-8824-3e1d48841bb5
67a10838-b1c6-44b5-8298-ca3126bc80d4,category,rock,simply,2025-06-06 06:21:54,7fc9f247-6247-4e85-a38d-d78ed0ed3207,1,Auto correction,adjustment,7f098bc3-9993-4370-8686-d6359c48713c
94cd74a8-9378-4e72-a9ed-dfec4882a3bc,status,case,nor,2025-07-03 07:29:47,e8df2bc7-4f7b-43b3-9088-7e9f0767d6e4,1,Manual fix,adjustment,43e89c44-51ff-49fb-9d45-860c99cc4950
b64fd486-4acf-4363-80bd-e8e2b55f68d9,currency,happy,so,2025-04-16 21:33:10,5ed4e9c2-c665-478a-87dd-d2d41bd76f97,1,Validated by user,correction,d1333d75-25dd-425d-b1ca-77e88a34f07f
125998a6-379d-49b8-825e-bfee0d84ffa3,status,character,notice,2025-07-04 04:28:34,ea48cfd2-47f5-40b2-862f-7566347f46ae,0,Review needed,sale,61eafc95-e5d6-4936-b973-a30a0f6c92a8
aa6155c5-ba4f-43ae-9e3c-b7d811f7655d,amount,945,968,2025-05-17 18:53:22,b4039383-3be8-4a73-bd5a-1a1860172354,0,Validated by user,sale,2f2fc44e-3554-4370-9e53-c2d092a083bb
ab0c5adf-26bb-4d09-b93e-17a130ab2095,amount,530,510,2025-04-13 21:32:54,80e14406-28f7-4ade-a341-972905bcc959,0,Manual fix,sale,0521d22d-b6aa-4373-a319-dec4449e5f38
5853d037-ef6b-4122-bfd3-0bc4f0d7d26c,amount,319,270,2025-07-06 21:23:58,46510a74-beaa-4bb7-9a0a-5afece8182a2,0,Adjustment by auditor,sale,003871bd-75b5-483d-be2f-f5b799b19b69
03e982a3-fe70-4d57-9fa6-0772fee9ade5,amount,439,409,2025-06-21 00:25:04,5fda288b-1bfb-4621-b5b5-6a0716f25a44,1,AI identified anomaly,adjustment,9d1b56c7-c126-42f3-9747-c25137f0d4e5
df12f45d-afab-4db7-b701-de03722357d2,description,whether,ok,2025-05-30 02:35:56,4b7b5cfe-e7a7-4f5b-8146-ea7204e2c09d,1,Validated by user,adjustment,c72b7c78-10e2-4868-bf3b-1a1a6934b42a
8933ce65-fba4-4084-9c2c-44bcf6e8133d,status,develop,worker,2025-05-13 20:15:30,c7fae37f-e134-4297-9dfa-a0febaa3a201,0,Validated by user,refund,3cb4a638-b67c-455b-b698-3e0da010b4d9
8a9f69d9-c862-41fa-931d-b33d187f936f,currency,letter,somebody,2025-06-29 12:58:54,7e6be2db-05ba-4617-8fc1-232ee4009c29,1,Manual fix,correction,a0d453d5-189d-47c3-af5e-b678d4d36bd2
75f9987d-601d-416a-bbd8-9a89af495fa0,status,even,first,2025-05-14 06:33:35,721db591-4b8e-4a5e-89bf-149044713c51,1,Validated by user,adjustment,dfcce183-cc4f-4c1e-b9ab-b76f879ddb9a
5c4fd550-f6d2-4653-b3a0-6dacb9abae14,status,imagine,former,2025-06-04 13:19:41,7971cfee-0151-4069-a4fb-9bb47bf82bc4,0,Adjustment by auditor,correction,77090ce0-9858-423a-b0c3-8a85c4edbe71
ef540f74-4f3f-40c9-b606-9037ac43f3b3,amount,258,259,2025-05-26 12:53:15,c0cb1a2f-f203-41bc-9191-85a6bd61385a,1,Auto correction,adjustment,9202e9d1-e2a8-47ef-9635-9230fe0c6ac5
b6fad8c4-7231-482f-abc5-8bf27a0f8391,status,inside,activity,2025-06-10 12:13:20,4535081b-ae63-49e3-be0c-aba64e5c4d0f,0,Adjustment by auditor,correction,9990d41b-4e5b-41c0-b198-03d606e885f0
25594eb2-a360-46c1-9c2a-d925dea8ff5e,category,lead,already,2025-06-15 18:45:36,d1946944-1723-4dbe-8e56-8defa2e062e5,1,Manual fix,adjustment,59f72672-5d95-45db-bcd6-342eec9b9593
b8c59124-551c-4a97-87d5-bf230f8c927c,status,name,hear,2025-05-09 17:52:15,fc55724b-d03a-4971-96d5-b91e7836a2b2,0,Review needed,correction,49a1db50-07d0-4200-8be2-6badd925c967
8553ed18-addc-47d4-811a-bc83640c62ee,amount,208,163,2025-05-04 15:57:42,5fd64151-6656-434a-9c94-143f0ebdf7fa,0,Manual fix,sale,bb6897eb-e06f-498d-8880-c315a578786d
5e36ebf7-6764-420c-9092-9ff26b440f22,amount,129,178,2025-07-09 11:56:24,5dedecdd-8401-4b43-ba02-556b4a60082b,1,Adjustment by auditor,adjustment,ecfacff0-0e6c-487f-b492-82a62ff090f4
06556293-a016-4ec9-9dd9-47bb6222568c,category,like,radio,2025-06-10 07:37:08,77b4d3c2-8ece-4bf2-a600-9fc8213a70fd,1,Adjustment by auditor,adjustment,6eb9e4b4-0454-427c-ab78-b3766695ac35
fefff98b-216e-42e3-9b70-3df766b23500,currency,house,debate,2025-05-08 22:00:23,ae42305a-a517-46dc-a476-d27bdd29d2c2,0,Validated by user,adjustment,f551db10-0032-4d07-b543-dd29809f24ad
0813519b-1f39-4da1-9889-0d2d3b91dbe5,amount,117,80,2025-06-19 10:58:37,65301d65-0a91-492c-a682-44a8f547939b,1,Manual fix,refund,104751c2-6658-4451-a1ee-fedfafa9bb66
